"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
1719;"상계동";"상계주공10(저층)";"11350";"1988";"666";"37.6629991";"127.05545";""
1720;"상계동";"희락";"11350";"1997";"1280";"37.6711378";"127.0572274";""
1721;"상계동";"신이모닝빌";"11350";"2002";"1298";"37.6533833";"127.0698477";""
1722;"상계동";"임광";"11350";"1989";"694";"37.6606791";"127.057048";""
1723;"상계동";"수락현대";"11350";"1995";"1272";"37.6751095";"127.0596982";""
1724;"상계동";"상계우방유쉘";"11350";"2000";"1295";"37.671993";"127.0567903";""
1725;"상계동";"상계주공2(고층)";"11350";"1988";"740";"37.6498073";"127.0587425";""
1726;"중계동";"성원1";"11350";"1996";"580";"37.6502096";"127.0700425";""
1727;"중계동";"주공10";"11350";"1995";"360-16";"37.6479681";"127.0730587";""
1728;"중계동";"신안";"11350";"1999";"590";"37.6514232";"127.0720887";""
1729;"중계동";"극동의푸른별1차";"11350";"2005";"600";"37.6448356";"127.0817413";""
1730;"월계동";"삼창";"11350";"1985";"448-3";"37.6182774";"127.0599704";""
1731;"월계동";"성북역신도브래뉴";"11350";"2005";"941";"37.6230565";"127.0588488";""
1732;"월계동";"서광";"11350";"1994";"922";"37.6230982";"127.0648884";""
1733;"월계동";"우남(저층)";"11350";"1984";"492-1";"37.6149417";"127.061776";""
1734;"공릉동";"신명아파트";"11350";"1995";"382-14";"37.6249459";"127.0708864";""
1735;"공릉동";"태승훼미리아파트";"11350";"2009";"759";"37.6291703";"127.076214";""
1736;"공릉동";"참다움아파트";"11350";"2012";"395-6";"37.6255173";"127.073998";""
1737;"공릉동";"공릉2신도브래뉴아파트";"11350";"2002";"749";"37.6255708";"127.0719797";""
1738;"공릉동";"씨엠아파트";"11350";"2006";"568-6";"37.6226914";"127.0732763";""
1739;"공릉동";"청솔브레싱B동";"11350";"2003";"380-10";"37.626256";"127.0706616";""
1740;"상계동";"청솔";"11350";"2003";"1049-43";"37.6740506";"127.0533658";""
1741;"상계동";"상계주공2(저층)";"11350";"1987";"740";"37.6498073";"127.0587425";""
1742;"상계동";"상계주공3(고층)";"11350";"1988";"730-2";"37.6523009";"127.0606024";""
1743;"상계동";"대동황토빌라트";"11350";"1999";"1021-12";"37.6713047";"127.0577002";""
1744;"상계동";"상계주공3(저층)";"11350";"1987";"737";"37.6517657";"127.0582407";""
1745;"중계동";"대림벽산(363)";"11350";"1993";"363";"37.6472483";"127.0778939";""
1746;"중계동";"현대2(4차)";"11350";"1993";"578";"37.6479339";"127.0844885";""
1747;"중계동";"대호";"11350";"2000";"591";"37.6597817";"127.0731906";""
1748;"중계동";"진로유통조합대림";"11350";"1992";"78";"37.6489933";"127.0816753";""
1749;"중계동";"청암3단지(582)";"11350";"2003";"582";"37.6602947";"127.0789894";""
1750;"중계동";"동도센트리움(601)";"11350";"2005";"601";"37.6580956";"127.0732796";""
1751;"공릉동";"현대(고려)아파트";"11350";"1999";"590-1";"37.620824";"127.0772461";""
1752;"상계동";"현대4차";"11350";"1995";"1271";"37.6730533";"127.0505887";""
1753;"상계동";"코지한주";"11350";"2006";"가-6040-35";"37.67633319999999";"127.0556596";""
1754;"상계동";"한창늘푸른";"11350";"2003";"925-1";"37.6712989";"127.0507902";""
1755;"중계동";"한신월드";"11350";"2005";"68-1";"37.6484146";"127.0836089";""
1756;"월계동";"건양노블레스빌";"11350";"2003";"938";"37.61718080000001";"127.0664374";""
1757;"공릉동";"라메즈아파트";"11350";"2004";"575-24";"37.6213458";"127.0733519";""
1758;"공릉동";"주완위즈빌";"11350";"2004";"351-2";"37.6234435";"127.0787646";""
1759;"공릉동";"서진프라자아파트";"11350";"1997";"492-3";"37.6233092";"127.0718674";""
1760;"상계동";"센트럴타워";"11350";"2005";"581-2";"37.6580999";"127.0617375";""
1761;"상계동";"건영";"11350";"2003";"1321";"37.6686023";"127.0780169";""
1762;"중계동";"성원2";"11350";"1995";"581";"37.66102559999999";"127.0750895";""
1763;"월계동";"한일2";"11350";"2000";"927";"37.6211569";"127.0619845";""
1764;"공릉동";"청수대아파트";"11350";"2005";"270-47";"37.6203694";"127.0807622";""
1765;"공릉동";"하늘공원아파트(102동)";"11350";"2007";"222-4";"37.6249285";"127.0803968";""
1766;"중계동";"화인상가";"11350";"1994";"579";"37.6493794";"127.0813895";""
1767;"월계동";"우남푸르미아";"11350";"2006";"946";"37.6325778";"127.056933";""
1768;"공릉동";"백영아파트";"11350";"2004";"593-6";"37.6207647";"127.0757697";""
1769;"하계동";"청구3";"11350";"1996";"251-12";"37.6395384";"127.0727578";""
1770;"공릉동";"플라체76";"11350";"2014";"661-20";"37.6189351";"127.0775493";""
1771;"중계동";"비콘드림힐(602)";"11350";"2005";"602";"37.6585221";"127.0759524";""
1772;"수색동";"대림한숲";"11380";"2003";"415-1";"37.5867485";"126.8998503";""
1773;"녹번동";"현재맨션";"11380";"1993";"35-122";"37.6030161";"126.9336763";""
1774;"녹번동";"북한산푸르지오";"11380";"2015";"281";"37.6034953";"126.9321587";""
1775;"불광동";"북한산현대홈타운";"11380";"2004";"633";"37.6117844";"126.9338218";""
1776;"불광동";"불광롯데캐슬";"11380";"2018";"645";"37.6183087";"126.9390451";""
1777;"불광동";"북한산래미안아파트(2단지)";"11380";"2010";"637";"37.6110923";"126.9373043";""
1778;"불광동";"북한산대창센시티";"11380";"2004";"71-16";"37.6252127";"126.9294793";""
1779;"불광동";"대호프라자 아파트";"11380";"2000";"631-1";"37.6147032";"126.9329567";""
1780;"불광동";"북한산힐스테이트1차아파트";"11380";"2009";"635";"37.6125348";"126.9370924";""
1781;"불광동";"청송";"11380";"2003";"30";"37.6231066";"126.9333078";""
1782;"불광동";"북한산 한양 수자인 아파트";"11380";"2006";"636";"37.6216556";"126.932377";""
1783;"갈현동";"미미";"11380";"1997";"538";"37.6188712";"126.9136949";""
1784;"갈현동";"역촌맨션";"11380";"1973";"467-2";"37.613593";"126.9163338";""
1785;"갈현동";"힐튼";"11380";"2007";"327-15";"37.6161151";"126.9099948";""
1786;"갈현동";"라이프시티";"11380";"1991";"267-1";"37.6228218";"126.9107148";""
1787;"갈현동";"현재트윈빌";"11380";"2001";"542-1";"37.6165737";"126.9084284";""
1788;"갈현동";"베로니스";"11380";"2017";"468-5";"37.6126191";"126.9161531";""
1789;"구산동";"이안";"11380";"2009";"308-81";"37.61687149999999";"126.9041979";""
1790;"구산동";"엔에스";"11380";"2003";"26-41";"37.6076388";"126.9102477";""
1791;"구산동";"경남아너스빌";"11380";"2004";"224";"37.6053185";"126.9053573";""
1792;"구산동";"갈현1단지e-편한세상";"11380";"2004";"547";"37.6118567";"126.9061721";""
1793;"구산동";"신호(199-24)";"11380";"2008";"199-24";"37.6128866";"126.913099";""
1794;"대조동";"효민아크로뷰";"11380";"2018";"12-8";"37.6096982";"126.9275158";""
1795;"대조동";"주주베에이";"11380";"2014";"9-14";"37.6106242";"126.9284754";""
1796;"대조동";"미래하임";"11380";"2012";"6-17";"37.6112465";"126.9278504";""
1797;"대조동";"호림리슈리안";"11380";"2018";"172-75";"37.6092625";"126.9208352";""
1798;"응암동";"삼흥리치";"11380";"2016";"117-54";"37.5967558";"126.9193128";""
1799;"응암동";"응암동금호";"11380";"1998";"739";"37.5991644";"126.9221838";""
1800;"응암동";"해태드림타운";"11380";"1997";"738";"37.5990218";"126.9169483";""
1801;"응암동";"벧엘블레스빌";"11380";"2006";"119-16";"37.5953983";"126.9183721";""
1802;"응암동";"신동아";"11380";"1990";"197-78";"37.5969178";"126.9235298";""
1803;"응암동";"백련산힐스테이트2차";"11380";"2011";"760";"37.5926646";"126.9205206";""
1804;"응암동";"우성";"11380";"1988";"694-1";"37.5838331";"126.9184104";""
1805;"응암동";"백련산힐스테이트1차";"11380";"2011";"759";"37.5926646";"126.9205206";""
1806;"응암동";"대주파크빌";"11380";"2003";"669-1";"37.5865783";"126.9234069";""
1807;"응암동";"녹번역센트레빌";"11380";"2013";"762";"37.5926646";"126.9205206";""
1808;"응암동";"응암아네스트";"11380";"2014";"88-8";"37.6005004";"126.9214759";""
1809;"응암동";"대우푸르지오";"11380";"2008";"176";"37.5975529";"126.9259915";""
1810;"응암동";"서안에이스";"11380";"2004";"97-3";"37.6001637";"126.926638";""
1811;"역촌동";"만민라이프(A동)";"11380";"2004";"59-15";"37.6054706";"126.9136339";""
1812;"역촌동";"소망";"11380";"2002";"63-2";"37.6035049";"126.9152332";""
1813;"역촌동";"무궁화";"11380";"1972";"62-16";"37.6047136";"126.9147842";""
1814;"역촌동";"위산엘리시움";"11380";"2018";"17-17";"37.6056081";"126.9220444";""
1815;"역촌동";"센타폴리스";"11380";"2004";"85-12";"37.5998561";"126.9154719";""
1816;"역촌동";"역촌센트레빌";"11380";"2011";"232";"37.6030604";"126.9060291";""
1817;"신사동";"은평신사두산위브";"11380";"2006";"370";"37.5999172";"126.9055859";""
1818;"신사동";"라이프씨티";"11380";"1992";"354";"37.60231960000001";"126.9053265";""
1819;"신사동";"삼부";"11380";"2001";"361";"37.595667";"126.913482";""
1820;"신사동";"임탑(364) 101동";"11380";"2003";"364";"37.6016263";"126.9083932";""
1821;"신사동";"신사성원";"11380";"2000";"360";"37.524124";"127.022883";""
1822;"신사동";"현대1";"11380";"1997";"359";"37.5935249";"126.908464";""
1823;"신사동";"구암";"11380";"2004";"366";"37.5953803";"126.9075953";""
1824;"신사동";"이랜드 타운아파트";"11380";"2004";"367";"37.59056";"126.9039339";""
1825;"신사동";"뉴신사신성";"11380";"1993";"356";"37.5933442";"126.9065631";""
1826;"증산동";"베로니스";"11380";"2019";"257";"37.5849961";"126.907314";""
1827;"증산동";"디오반";"11380";"2011";"173-1";"37.5835017";"126.9084416";""
1828;"증산동";"인우";"11380";"2003";"252";"37.5825075";"126.9078176";""
1829;"증산동";"DMC덕원";"11380";"1997";"220-1";"37.5787792";"126.9035632";""
1830;"증산동";"DMC문영퀸즈파크";"11380";"2004";"254";"37.5876934";"126.9076841";""
1831;"진관동";"은평뉴타운상림마을(푸르지오C-5)";"11380";"2008";"5";"37.64774610000001";"126.9290494";""
1832;"진관동";"은평뉴타운 우물골(두산위브5단지)";"11380";"2009";"83";"37.6342946";"126.927747";""
1833;"진관동";"은평뉴타운상림마을(현대아이파크B-11)";"11380";"2008";"15";"37.6440794";"126.926922";""
1834;"진관동";"제각말(푸르지오2-9단지)";"11380";"2010";"92";"37.636209";"126.9332825";""
1835;"진관동";"은평뉴타운 구파발(삼성래미안9단지)";"11380";"2010";"25";"37.6438547";"126.9199724";""
1836;"진관동";"은평뉴타운상림마을(현대아이파크B-13)";"11380";"2008";"11";"37.6419468";"126.9293151";""
1837;"진관동";"은평뉴타운상림마을(현대아이파크B-14)";"11380";"2008";"10";"37.6423834";"126.9310561";""
1838;"수색동";"제일아파트가동(345-4)";"11380";"2007";"345-4";"37.5867819";"126.8920599";""
1839;"녹번동";"유일아트리움";"11380";"2016";"176-22";"37.602346";"126.9221911";""
1840;"녹번동";"녹번현대아파트";"11380";"1989";"100-55";"37.6048808";"126.9290505";""
1841;"녹번동";"녹번JR아파트";"11380";"2002";"280-1";"37.5999364";"126.9379669";""
1842;"불광동";"대광월드";"11380";"2003";"391-68";"37.6242291";"126.9205124";""
1843;"불광동";"청나아파트";"11380";"2003";"330-14";"37.6173221";"126.9264571";""
1844;"불광동";"북한산현대힐스테이트3차아파트";"11380";"2010";"641";"37.6183864";"126.9349305";""
1845;"불광동";"라이프미성";"11380";"1988";"248";"37.61462580000001";"126.9282039";""
1846;"불광동";"북한산 힐스테이트7차";"11380";"2011";"643";"37.6183087";"126.9390451";""
1847;"불광동";"윤현(484-90)";"11380";"1998";"484-90";"37.623472";"126.9208768";""
1848;"불광동";"경인에버빌(285-18)";"11380";"2018";"285-18";"37.6093446";"126.9316458";""
1849;"갈현동";"코오롱하늘채";"11380";"2003";"545";"37.6230548";"126.9112597";""
1850;"갈현동";"갈현건영";"11380";"2001";"541-1";"37.6288904";"126.9134743";""
1851;"갈현동";"우남";"11380";"1998";"540";"37.6178241";"126.9067563";""
1852;"갈현동";"한솔";"11380";"1997";"539";"37.6180043";"126.9099695";""
1853;"갈현동";"인우(281-236)";"11380";"1999";"281-236";"37.6246723";"126.9116688";""
1854;"갈현동";"현재트윈빌";"11380";"2000";"542-1";"37.6165737";"126.9084284";""
1855;"구산동";"갈현현대";"11380";"1998";"382";"37.6129408";"126.9056091";""
1856;"구산동";"한국프라우드";"11380";"2005";"225";"37.60873120000001";"126.9076483";""
1857;"구산동";"대림e-편한세상2";"11380";"2004";"546";"37.6123443";"126.9059939";""
1858;"대조동";"뉴캐슬";"11380";"2013";"9-29";"37.6105158";"126.9282516";""
1859;"대조동";"삼성타운";"11380";"1997";"231";"37.608995";"126.9216444";""
1860;"대조동";"정익제이원아파트(15-114)";"11380";"2015";"15-114";"37.6087274";"126.9290655";""
1861;"응암동";"드림캐시아1";"11380";"2011";"116-26";"37.5975878";"126.9199439";""
1862;"응암동";"삼영N-CITY";"11380";"2015";"96-19";"37.6010219";"126.9258952";""
1863;"응암동";"남청파인힐";"11380";"2001";"742-3";"37.583852";"126.916045";""
1864;"역촌동";"한국리치빌";"11380";"2003";"231";"37.6030545";"126.9141707";""
1865;"역촌동";"서안";"11380";"2003";"32-37";"37.6037659";"126.9167697";""
1866;"신사동";"정은노블스A";"11380";"2006";"23-9";"37.5978254";"126.9148978";""
1867;"신사동";"명남더블레스(19-162)";"11380";"2018";"19-162";"37.5966923";"126.9087835";""
1868;"신사동";"라이프미성";"11380";"1987";"140-1";"37.5893847";"126.9075926";""
1869;"신사동";"연세";"11380";"2002";"11-22";"37.6010808";"126.9086458";""
1870;"진관동";"은평뉴타운 박석고개(힐스테이트12단지)";"11380";"2009";"101";"37.6318017";"126.920157";""
1871;"진관동";"은평뉴타운엘크루";"11380";"2017";"65";"37.6426459";"126.9211932";""
1872;"진관동";"은평뉴타운상림마을(현대아이파크B-4)";"11380";"2008";"6";"37.6467763";"126.9278305";""
1873;"진관동";"은평뉴타운 우물골(두산위브6단지)";"11380";"2009";"81";"37.6350842";"126.923615";""
1874;"진관동";"은평뉴타운상림마을(롯데캐슬A-12)";"11380";"2008";"20";"37.6418798";"126.9222445";""
1875;"녹번동";"래미안베라힐즈";"11380";"2018";"283";"37.6059975";"126.9339654";""
1876;"불광동";"대호아파트";"11380";"1999";"629";"37.6146531";"126.933398";""
1877;"불광동";"남해그린힐";"11380";"2001";"632";"37.6137673";"126.9342873";""
1878;"갈현동";"행운";"11380";"2002";"474-4";"37.6143898";"126.9156845";""
1879;"갈현동";"동광갈현베르빌";"11380";"2004";"465-12";"37.6119016";"126.9168102";""
1880;"갈현동";"갈현동현대";"11380";"1997";"537";"37.6220183";"126.9141657";""
1881;"갈현동";"유호루하스";"11380";"2018";"548";"37.6220821";"126.9137086";""
1882;"구산동";"브라운스톤구산";"11380";"2006";"159-10";"37.61154580000001";"126.9090965";""
1883;"구산동";"경향";"11380";"1989";"162-1";"37.61054";"126.905753";""
1884;"구산동";"한성산장";"11380";"1992";"169-1";"37.6091397";"126.9068087";""
1885;"대조동";"벽산 메트로시티";"11380";"2012";"4-11";"37.6115129";"126.9278182";""
1886;"대조동";"정익제이원";"11380";"2014";"6-26";"37.61093899999999";"126.9278197";""
1887;"대조동";"신세계드림빌1";"11380";"2003";"195-14";"37.6164109";"126.9217921";""
1888;"대조동";"대조리치빌III";"11380";"2014";"4-8";"37.61161269999999";"126.9278927";""
1889;"대조동";"유성아이비아파트";"11380";"2014";"14-320";"37.6095125";"126.9285978";""
1890;"대조동";"효원";"11380";"2003";"88-69";"37.6125036";"126.9248976";""
1891;"응암동";"응암하이포롬";"11380";"2003";"117-22";"37.5968812";"126.919038";""
1892;"응암동";"재연";"11380";"2004";"122-26";"37.5955111";"126.9159336";""
1893;"응암동";"뉴월드(402-112)";"11380";"2005";"402-112";"37.5920546";"126.9207339";""
1894;"응암동";"애필리움";"11380";"2006";"113-35";"37.5978723";"126.9163772";""
1895;"응암동";"백련산힐스테이트 4차";"11380";"2018";"764";"37.5926646";"126.9205206";""
1896;"응암동";"자선메르시안(400)";"11380";"2005";"400";"37.5918247";"126.9199287";""
1897;"응암동";"백련산힐스테이트3차";"11380";"2011";"761";"37.5926646";"126.9205206";""
1898;"응암동";"조이팰리스(90-23)";"11380";"2003";"90-23";"37.6000124";"126.919243";""
1899;"역촌동";"부호(102동)";"11380";"2004";"58-9";"37.6040026";"126.9124264";""
1900;"역촌동";"코아";"11380";"2003";"79-50";"37.6029534";"126.9107203";""
1901;"신사동";"회림";"11380";"2004";"39-2";"37.524124";"127.022883";""
1902;"신사동";"현대2";"11380";"1994";"355";"37.5978636";"126.9072251";""
1903;"신사동";"신성";"11380";"1988";"155-1";"37.5898081";"126.9053444";""
1904;"신사동";"형진";"11380";"1997";"19-84";"37.5980457";"126.9080174";""
1905;"진관동";"힐데스하임";"11380";"2017";"64";"37.6375566";"126.9122242";""
1906;"진관동";"제각말(푸르지오8단지)";"11380";"2010";"154";"37.6362597";"126.9356033";""
1907;"진관동";"은평뉴타운솔하임";"11380";"2017";"60";"37.6396287";"126.9180779";""
1908;"진관동";"은평뉴타운상림마을(롯데캐슬A-1)";"11380";"2008";"19";"37.6441142";"126.9227323";""
1909;"진관동";"은평뉴타운 우물골(두산위브8단지)";"11380";"2009";"88";"37.6363626";"126.931633";""
1910;"진관동";"은평뉴타운 우물골(두산위브7단지)";"11380";"2010";"84";"37.6377117";"126.9284865";""
1911;"진관동";"은평뉴타운상림마을(현대아이파크B-10)";"11380";"2008";"12";"37.6449369";"126.9275838";""
